GENEID	E13_5_CH_1_30208_ATTACT_sort.bam	E13_5_CH_2_30209_TCCGGA_sort.bam	E13_5_CH_4_30210_CGCTCA_sort.bam	E13_5_retina_1_30211_GAGATT_sort.bam	E13_5_retina_2_30212_ATTCAG_sort.bam	E13_5_retina_3_30213_GAATTC_sort.bam	E15_5_CH_1_30214_CTGAAG_sort.bam	E15_5_CH_2_30215_TAATGC_sort.bam	E15_5_CH_4_30216_CGGCTA_sort.bam	E15_5_retina_1_30217_TCCGCG_sort.bam	E15_5_retina_2_30218_TCTCGC_sort.bam	E15_5_retina_3_30219_AGCGAT_sort.bam
Gm37144	0	0	0	61.4085273928089	44.3350354292352	64.7929971728656	0	0	0	0	22.7052383255341	21.0421105236855
A930006A01Rik	15.4404098996497	0	26.776984988608	28.9900683504639	0	0	16.2835791828118	0	0	13.8417377781331	48.2346503836777	0
Gm70766	0	103.917675586059	0	0	54.5881057212211	212.739319768152	0	0	0	0	167.736771355659	0
Gm70868	0	0	0	0	0	0	0	0	0	0	0	0
Gm37277	0	0	0	0	0	0	0	0	0	0	0	0
Gm37079	0	0	0	0	0	0	0	0	0	0	0	0
Gm16041	0	0	0	0	0	0	0	0	0	0	0	0
Gm71170	0	0	0	0	0	0	0	0	0	0	0	0
Gm71178	0	0	0	0	0	0	0	0	0	0	0	0
Gm37567	0	0	0	0	0	0	0	0	0	0	0	0
Gm38264	0	0	0	0	0	0	0	0	0	0	0	0
Gm37429	0	0	0	0	0	0	0	0	0	0	0	0
4732440D04Rik	57.1189650957428	36.8485607431205	19.8113091669701	21.4486883832134	15.4852819266881	30.1744152867812	24.095246098302	22.8402551640218	0	54.6186354482932	51.5479594482513	62.4712620710785
Gm71332	0	0	0	0	0	0	0	0	0	0	0	0
Gm71043	0	0	0	0	0	0	0	0	0	0	0	0
Gm42492	0	0	0	0	8.74533288912873	0	0	0	0	7.71148615838359	0	0
Gm57122	374.536604585976	453.039157007932	324.763432572811	527.407068720913	533.079962965412	519.376278059814	256.743034882392	426.834731119729	691.56043162302	654.727635486063	507.010176201247	632.520499311682
Gm70882	0	0	0	0	0	0	0	0	0	0	0	0
Gm38372	0	0	0	0	0	0	0	0	0	0	0	0
Gm70062	0	0	0	0	0	0	0	0	0	0	0	0
Gm70067	0	0	0	0	0	0	0	0	0	0	0	0
Gm26901	0	0	0	0	0	0	0	0	0	0	0	0
Gm30414	0	0	0	0	0	0	0	0	0	0	0	0
Gm39589	0	0	0	0	0	0	0	0	0	16.1371013292808	0	0
Gm70752	0	0	0	0	0	0	0	0	0	0	0	0
Gm70755	0	0	0	0	0	0	0	0	0	0	0	0
Gm38024	0	0	0	0	0	0	0	0	0	0	0	0
Gm69579	0	0	0	0	0	0	0	0	0	0	0	0
Gm38259	0	0	0	0	0	0	0	0	0	0	0	0
Gm37005	0	0	0	0	0	0	0	0	0	0	0	0
Gm69572	0	0	0	0	0	0	0	0	0	0	0	0
Gm37629	0	0	0	0	0	0	0	0	0	0	0	0
Gm37143	0	0	0	0	0	0	0	0	0	0	0	0
Gm30719	0	0	0	0	0	0	0	0	0	0	0	0
2610203C22Rik	0	0	0	36.0627123716227	17.0862234395511	49.9409830756001	2.53203107936484	0	0	55.9606985775462	15.000588323074	37.0715083910201
Gm29520	0	0	0	0	0	0	0	0	0	0	0	0
Gm69538	0	0	0	0	0	0	0	0	0	0	0	0
1700034P13Rik	0	9.02931428281252	0	0	0	0	0	0	0	0	0	0
Gm70310	0	0	97.7209519584256	0	0	55.8141923211951	0	0	0	0	0	0
Snhg6	0	16.8886565159874	0	4.09603888995593	4.4358178826884	4.32178799076593	0	0	0	19.5571447291528	0	0
E330040D14Rik	1058.48842013668	1483.43616371541	1487.50633930893	1730.3737158357	1150.32315360425	1229.21212491948	808.348157861157	985.17301477129	1636.72178259875	1128.85718229002	1406.27058333548	1285.6515127099
Gm15818	0	0	0	0	0	0	0	0	0	0	0	0
Gm57177	833.826781549468	596.387296248958	775.409866985772	964.286514481456	1031.99142709979	1125.16032038342	751.916830351951	550.873932500547	739.524492126774	1711.65261685144	1522.61875325208	1201.17493567737
Gm70832	0	0	0	0	0	40.6059655306787	0	0	0	0	28.4588818249201	0
1700047N06Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm37569	0	0	0	0	0	0	0	0	0	0	0	0
Gm70170	0	0	0	0	0	0	0	0	0	0	0	0
Gm69583	0	0	0	0	0	0	0	0	0	0	0	0
Gm38005	0	0	0	0	0	0	0	0	0	0	0	0
Gm70457	0	0	0	0	0	0	0	0	0	0	0	0
Gm71646	0	0	0	0	0	0	0	0	0	0	0	0
Gm37133	0	0	0	0	0	0	0	0	0	0	0	0
Gm69972	0	0	0	0	0	0	0	0	0	0	0	0
Gm70429	0	0	0	0	0	0	0	0	0	0	0	0
Gm70185	0	0	0	0	0	0	0	0	0	0	0	0
Gm70186	0	0	0	50.1917601291615	0	0	0	0	225.647131999567	0	0	0
Gm69426	0	0	0	0	0	0	0	0	0	0	0	0
Gm37410	0	0	0	0	0	0	0	0	0	0	8.59197896491089	0
Gm71166	0	0	0	0	0	0	0	0	0	0	0	0
Gm38178	0	0	0	0	0	0	0	0	0	0	0	0
Gm70926	0	0	0	0	0	0	0	0	0	0	0	0
Gm70924	0	0	0	0	0	0	0	0	0	0	0	0
Gm38069	0	0	0	0	0	0	0	0	0	0	0	0
Gm30974	0	0	0	0	0	0	0	0	0	0	0	0
Gm71058	0	0	0	0	0	0	0	0	0	0	0	0
Gm71199	0	32.8346106215763	0	0	0	0	0	0	0	0	0	0
Gm17644	0	0	0	0	0	0	5.99105858470467	0	5.99391169618243	0	0	0
Gm29663	18.5330566718633	17.9340556166629	128.561193263856	0	0	0	0	0	19.554417019179	0	0	0
Gm70119	0	0	0	19.6986907954617	0	0	0	0	0	0	0	40.4994595853362
Gm37162	0	0	0	0	0	0	0	0	0	0	0	0
Gm39592	0	0	0	0	0	0	0	0	32.0595289026952	13.6194984257426	0	0
Gm29283	466.826009944728	645.339820461299	597.544562174859	907.790065846709	892.694585271724	1111.95428806565	867.418179021984	746.681958713181	1032.01556204412	986.444695486316	1134.25547840766	986.815289630288
Gm38376	0	0	0	0	0	0	0	0	0	0	0	0
Gm37409	0	0	0	0	0	0	0	0	0	0	0	0
Gm38223	0	0	0	0	0	0	0	0	0	0	0	0
Gm37702	0	0	0	0	0	0	0	0	0	0	0	0
Gm70659	0	0	0	0	0	0	0	0	0	0	0	0
Gm38120	0	0	0	0	0	0	0	0	0	0	11.2499026602172	0
Gm38380	0	0	19.344227589635	0	0	0	0	0	0	0	0	0
Gm70660	0	0	0	0	0	0	0	0	0	0	0	0
Gm29570	0	0	0	0	0	0	0	0	0	0	0	0
Gm70663	0	0	0	0	0	0	0	0	0	0	0	0
Gm39595	0	0	0	0	0	0	0	0	0	21.008394534288	24.4028262377235	0
Gm70008	628.534680558827	352.127374330862	344.214962703161	310.553238793888	235.420207919092	262.135256811945	279.097969318062	39.6841900409192	0	177.933895659801	34.4472613118261	255.392370472173
Gm57152	84.1450526074869	81.4254270112243	194.567443496642	263.310240498621	142.576316397149	111.128928782693	88.7400422580081	0	147.970504624996	176.009927362212	29.2069620518615	108.270367347823
Gm70508	0	0	0	0	0	0	0	0	0	0	0	0
Gm38319	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000134219	5.68083952809948	0	0	5.33301665169387	5.77540674485959	0	11.9821171694093	0	0	10.1853113510141	5.91550160271051	5.48219916226515
Gm36947	0	0	0	0	0	0	0	0	0	0	0	0
Gm37400	0	0	0	0	0	0	0	0	0	0	0	0
Gm37444	0	0	0	0	0	0	0	0	0	0	0	0
Gm70120	0	0	0	0	0	0	0	0	0	0	0	0
Gm70117	0	0	0	0	0	0	0	0	0	0	0	0
Gm71017	0	0	0	0	0	0	0	0	0	0	0	0
Gm71006	0	0	0	0	0	0	0	0	0	23.8377329286195	0	0
Gm70662	0	0	0	0	0	0	0	0	0	0	0	0
Gm9947	0	0	0	0	0	0	0	0	0	0	0	0
Gm37412	0	0	0	0	0	0	0	0	0	0	0	0
Gm69963	0	30.2364825537007	0	0	31.7665362888601	0	0	0	0	14.005596356192	0	45.2307048639969
Gm70219	0	0	0	0	0	0	80.134947251171	0	0	0	0	0
Gm38116	0	0	0	0	0	0	0	0	0	0	0	0
Gm37138	0	0	0	0	0	0	0	0	0	0	0	0
Gm51617	0	0	0	0	0	0	0	0	0	0	0	46.2390326794364
Gm70576	33.1244724927756	0	57.4449453388367	124.385392341224	101.027656691454	131.240769262519	0	0	349.499685957057	29.6948245068536	137.971065122136	63.9324362014223
Gm70578	0	0	0	0	0	0	0	0	0	0	0	0
Gm70582	0	0	0	0	0	0	0	0	0	0	0	0
Gm37509	0	0	0	0	0	0	0	0	0	0	0	0
Gm70862	0	0	0	0	0	0	0	0	0	0	44.2559730073969	0
Gm70800	0	0	0	0	0	0	0	0	0	0	0	0
Gm70554	0	0	0	0	0	0	0	0	0	0	0	0
Gm38249	0	0	0	0	0	0	0	0	0	0	0	0
Gm28095	0	0	86.1105418247513	0	0	32.7885354230123	0	0	0	0	0	0
Gm7568	34.4439913146032	16.6653689899347	0	16.167538118528	17.5086850081114	17.0585958673982	36.324907407811	41.3195275426054	0	15.4388613679177	0	0
Gm38342	0	0	0	0	0	0	0	0	0	0	0	0
D030040B21Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm69889	0	0	0	0	0	0	0	0	0	0	0	0
Gm53492	0	0	0	0	0	0	0	0	0	0	0	0
Gm28376	0	0	0	0	0	0	0	0	0	0	0	0
4921511E07Rik	0	0	0	0	0	0	0	0	0	27.1813568944234	63.1463701919328	0
ENSMUSG00000127806	0	0	0	0	0	0	0	0	0	0	0	0
Gm31982	0	0	0	0	0	0	0	0	0	0	0	0
Gm28783	0	0	0	0	0	0	0	0	0	0	0	0
Gm28784	0	0	0	0	0	0	0	0	0	0	0	0
Gm39597	0	0	0	0	0	0	0	0	0	0	0	0
Gm71261	0	0	0	0	0	0	0	0	0	0	0	0
Gm70848	0	0	0	0	0	0	0	0	0	0	0	0
Gm28154	0	0	0	0	0	0	0	0	0	0	0	0
Gm16070	414.665205923342	322.754975994881	182.385120042238	78.9836062332113	88.5903793627917	107.147197242126	468.998301227944	432.555293723428	634.083312808849	80.811200065985	122.028752414644	92.792051200914
Gm28153	0	0	0	0	0	0	0	0	0	0	0	0
Gm28756	22.936405833095	0	0	5.3830174938433	0	22.7187885505893	0	0	0	5.14040296173981	0	5.53359869705885
Gm71137	0	0	0	15.2263489654442	0	0	0	0	0	0	0	0
Gm71262	0	0	0	0	0	0	0	0	0	0	0	0
Gm70557	0	0	0	0	0	0	0	0	0	0	0	0
Gm70562	0	0	0	0	0	0	0	0	0	0	0	0
Gm70695	0	0	0	0	0	0	0	0	0	0	0	0
Gm15825	0	0	0	0	0	0	0	0	0	20.949657177715	0	0
Gm71158	0	0	0	0	0	0	0	0	0	0	0	0
Gm28340	0	0	0	0	0	0	0	0	0	0	0	0
Gm32651	0	0	0	0	0	0	0	0	0	0	0	0
Gm38382	0	0	0	0	0	0	0	0	0	0	0	0
Gm71104	0	0	0	0	0	0	0	0	0	0	0	0
Gm70792	0	0	0	0	0	0	0	0	0	0	0	0
Gm37315	0	0	0	0	0	0	0	0	0	0	0	0
4930486I03Rik	0	0	0	0	0	0	0	0	0	0	0	0
Lincmd1	0	0	0	0	0	0	0	0	0	0	0	0
Gm70627	0	0	0	0	0	0	0	0	0	0	0	0
Gm28065	0	0	0	0	0	0	0	0	0	0	0	0
6720483E21Rik	22.4086020348803	10.842170352701	0	0	22.7816312527348	55.4899811951112	0	40.3225416233468	106.395949974327	10.044227949816	0	10.8125232807142
Gm70640	0	43.6416857002605	0	0	0	0	0	0	0	0	0	0
Gm70840	0	0	0	0	0	0	0	0	0	0	0	0
Gm28287	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000129840	0	0	0	0	0	0	0	0	0	0	0	0
Gm32947	20.2791958568792	68.683154365311	0	28.5563309752245	20.6167774943876	20.0867897961438	42.7732027381907	24.3272268912388	64.1903588199334	45.4488114672223	21.1168815805614	88.0654443672241
Gm28836	0	0	0	0	0	0	0	0	0	0	0	0
Gm38224	0	0	0	0	0	0	0	0	0	0	0	0
Gm71267	0	0	0	0	0	0	0	0	0	0	0	0
Gm71569	0	0	0	0	0	0	0	0	0	0	3.68279606126434	0
Gm71089	0	0	0	0	0	0	0	0	0	0	0	0
Gm71652	0	0	0	87.104294174197	0	0	0	0	0	20.7946180866681	0	44.7704479227352
Gm71091	0	0	0	0	0	0	0	0	0	0	0	0
Gm71268	0	0	0	0	0	0	0	0	0	0	0	0
Gm36949	0	0	0	0	0	0	0	0	0	0	0	0
Gm70304	0	0	0	0	0	0	0	0	0	0	0	0
Gm38243	0	0	0	0	0	0	0	0	0	0	0	0
Gm53539	0	0	0	0	0	0	0	0	0	0	0	0
Gm69554	0	0	0	0	0	0	0	0	0	0	0	0
Gm71003	0	0	0	0	0	0	0	0	0	0	0	0
Gm69691	0	0	0	0	0	0	0	0	0	0	0	0
Gm70320	0	0	0	0	0	0	0	0	0	0	0	0
Gm70740	0	0	0	0	0	0	0	0	0	0	54.7975321602607	0
Gm70511	0	0	0	0	0	0	0	0	0	0	0	0
Gm71071	0	0	0	0	0	0	0	0	0	0	0	0
Gm70239	0	0	0	0	0	0	0	0	0	0	0	0
Gm29506	0	0	0	6.20778889783142	0	0	0	0	0	0	0	0
Gm71078	0	0	0	0	0	0	0	0	0	0	0	0
Gm30442	0	0	0	0	0	0	116.838877435433	0	0	0	0	0
Gm6420	242.775352336401	0	0	0	0	0	0	0	36.5935355836089	0	0	0
Gm53541	0	0	0	0	4.46377961334446	0	0	0	0	0	0	0
Gm27028	0	0	0	0	0	0	0	0	0	0	0	0
Gm29107	0	0	0	0	0	0	0	0	0	0	0	0
Gm70599	0	0	0	0	0	0	0	0	0	0	0	0
Gm70903	0	0	0	0	0	0	0	0	0	0	0	0
Gm28822	0	0	0	0	0	0	0	0	0	0	0	0
Gm71138	0	0	0	0	0	0	0	0	0	0	0	0
Gm71092	0	0	0	0	0	0	0	0	0	0	0	0
Gm53062	78.3111357808591	45.4680398176356	135.808318618049	132.329431296184	63.6918060507439	170.649888452373	16.517509427162	225.463705566646	0	28.081176954014	65.2367871939143	120.91656265953
Gm26524	0	0	0	0	0	0	0	0	0	57.6384157735594	0	0
Gm71222	0	0	0	0	0	0	0	0	0	0	0	0
Gm37580	0	0	0	0	0	0	0	0	0	0	0	0
Gm69483	0	0	0	0	0	0	0	0	0	0	0	0
Gm69926	0	0	0	0	0	0	0	0	0	0	0	0
Gm69961	0	0	0	0	0	0	0	0	0	0	0	0
Gm71269	0	0	0	0	0	0	0	0	0	0	0	0
Gm70099	91.0998208066525	22.0388530875067	39.4966608732964	21.3805045418499	23.1540829898367	0	0	0	0	81.6675100878771	23.7157348541001	131.871537341898
Gm70601	0	0	0	0	0	0	0	0	0	0	0	0
Gm70361	0	105.728876903463	0	0	0	0	0	0	0	0	0	0
Gm71173	0	0	0	0	0	0	0	0	0	0	0	0
Gm70487	0	0	0	0	0	0	0	0	0	0	0	0
Gm28237	0	0	0	0	0	0	0	0	0	0	0	0
Gm71272	0	0	0	0	0	0	0	0	0	0	0	0
Gm29414	0	0	0	0	0	0	0	0	0	0	0	0
Gm69393	10.1973264241688	9.86774186634601	17.6843528350953	9.57297092337403	10.3670782317244	40.4023026969204	53.7709080782562	73.3971924790973	0	54.8490821106666	42.4742156557368	19.6815185866111
Gm69397	0	0	207.075350578569	0	0	0	0	0	0	0	0	0
Gm20172	0	0	0	0	0	0	0	0	0	0	0	0
Gm37543	0	0	0	0	0	0	0	0	0	0	0	0
Gm37331	0	0	0	0	0	0	0	0	0	0	0	0
Gm37211	0	0	0	0	0	0	0	0	0	0	0	0
Gm37862	0	0	0	0	0	0	0	0	0	0	0	0
Gm38286	0	0	0	0	0	0	0	0	0	0	0	0
Gm37880	0	7.45003906949489	0	0	7.82703265944435	0	0	0	0	6.90174459677254	24.0506822914009	0
Gm37011	0	0	0	0	0	0	0	0	0	0	0	0
Gm37051	0	0	0	0	0	0	0	0	0	0	0	0
Gm38260	0	0	0	0	0	0	0	0	0	0	0	0
Gm37628	0	0	0	0	0	0	4.86112731486883	0	0	0	0	0
Gm70633	0	0	0	42.5676952994154	46.0988162238883	0	0	0	0	0	0	0
8030445P17Rik	9.14820345750861	0	0	0	0	0	0	0	0	0	0	0
Gm38198	0	0	0	0	0	0	0	0	0	0	0	0
Gm37077	0	0	0	0	0	0	0	0	0	0	0	6.55606261236477
Gm37895	0	0	0	10.3472243958579	0	0	0	0	0	0	0	0
Gm36952	6.91730363504306	20.081194964975	0	19.4813259315118	42.1947233740307	20.5550197927711	51.0653043172979	0	204.358492235746	43.4076896722254	21.6091233718876	40.0525689968083
Gm37602	0	0	0	0	0	0	7.98928477126478	0	0	0	0	0
2900022M07Rik	0	0	0	0	0	0	0	0	0	0	0	0
2900002M20Rik	0	0	0	0	154.500881041274	0	0	0	0	0	0	0
Gm9884	0	0	0	0	0	0	0	0	0	0	0	0
Gm31076	0	0	0	0	0	0	0	0	0	0	0	0
Gm31136	0	0	0	0	0	0	0	0	0	0	0	0
Gm70629	0	0	0	0	0	0	0	0	0	0	0	0
Gm70420	0	0	0	0	0	0	0	0	0	0	0	0
Gm5524	0	0	0	0	0	0	0	0	0	0	0	0
Gm70369	0	0	0	0	0	0	0	0	0	0	0	0
Gm71042	0	0	0	0	0	0	0	0	0	0	0	0
Gm70966	0	0	0	0	0	0	0	0	0	0	0	0
Gm38089	0	0	0	0	0	0	0	0	0	0	0	0
Gm45942	0	0	0	0	0	0	0	0	0	0	0	0
Gm69651	0	0	0	0	0	0	0	0	0	0	0	0
Gm70221	0	0	0	0	0	0	0	0	0	0	0	0
Gm69536	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000127937	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000124992	0	0	0	0	0	0	0	0	0	0	0	0
Gm31581	0	0	0	0	0	0	0	0	0	0	0	0
Gm9898	0	0	0	0	0	0	0	0	0	0	0	0
Gm71111	0	0	0	0	0	0	0	0	0	0	0	0
Gm37522	0	16.8271686888661	0	0	0	0	0	20.860344002092	0	7.79437661292933	18.1075062929017	0
Gm37906	8.26201834498553	0	0	0	0	0	0	0	0	0	0	0
Gm70275	0	0	0	0	0	0	0	0	0	0	0	0
Gm53209	0	0	0	0	0	0	0	0	0	0	0	0
Gm29128	0	0	0	0	0	0	0	0	0	0	0	0
Gm70005	0	0	0	0	0	0	0	0	0	0	0	20.2921820563844
Gm69836	0	0	0	0	0	0	0	0	0	0	0	0
Gm69634	0	0	0	0	0	0	0	0	0	0	0	0
Gm51754	0	0	0	0	0	0	0	0	0	0	0	0
Gm37999	0	0	0	0	0	0	0	0	0	0	0	0
Gm37110	0	0	0	0	0	0	0	0	0	0	0	0
Gm37911	0	0	0	0	0	0	0	0	0	0	0	0
Gm9839	0	0	0	49.1439154500558	17.74018467071	0	0	0	0	0	72.6820433524403	16.8395456522188
Gm37792	0	0	0	0	0	0	0	0	0	0	0	0
Gm37426	0	0	0	0	0	0	0	0	0	0	0	0
Gm37151	0	0	0	4.70140513292925	0	0	10.5630248024312	0	0	0	0	0
Gm37724	0	0	0	0	0	0	0	0	0	0	0	0
Gm39616	0	0	0	0	0	0	0	0	0	0	0	0
Gm37591	0	0	0	0	0	0	0	0	0	0	0	0
Gm70823	0	0	0	0	0	0	0	0	0	0	0	0
Gm70580	0	0	0	0	0	0	0	0	0	0	0	42.8670099242486
Gm70912	0	0	0	0	0	124.810631070009	0	0	0	0	0	0
Gm37618	0	0	0	0	0	0	0	0	0	0	0	7.86940718771979
Gm70913	0	0	0	0	0	0	0	0	0	0	0	0
1700001G17Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm38173	0	0	0	0	0	0	0	0	0	0	0	0
Gm57180	0	0	0	0	0	0	0	0	0	14.6062262194205	0	0
Gm37905	0	0	0	138.064137833295	0	0	0	0	0	0	0	141.926258664155
Gm69611	0	0	0	0	0	0	0	0	0	0	0	0
Gm69609	0	12.7911319184738	0	62.0451647353103	0	26.1858888591795	97.5813010807617	63.4277618366193	0	59.2487668731897	0	51.0246222503708
Gm37067	0	44.7139629901932	0	0	46.9766192355226	76.2816817657611	0	0	0	0	0	29.7277974228972
Gm37354	0	0	0	0	0	0	0	0	0	0	0	0
Gm70158	0	0	0	132.619354932827	0	0	0	0	0	0	0	0
Gm38157	0	0	0	0	0	0	0	0	0	0	0	0
Gm26788	548.625743000815	628.604296526652	607.050423709522	717.257095118244	633.038844803341	736.784797829252	606.981889044775	658.139653196742	525.591232427985	872.003468703071	767.558962722921	886.734308578667
A930005N03Rik	60.3253223986313	19.4585222528828	0	0	40.8863598585569	0	0	0	0	0	0	38.8106288728763
Gm71206	0	0	0	0	0	0	0	0	0	0	0	0
Gm70071	0	0	0	0	0	0	0	0	0	0	0	0
Gm71164	0	0	0	0	0	0	0	0	0	0	0	0
Gm37958	0	0	0	0	0	0	0	0	0	0	0	0
Gm37385	0	0	0	0	0	0	0	0	0	0	0	0
Gm71073	0	0	0	0	0	0	0	0	0	0	0	0
Gm71128	111.610796782038	36.0011531889389	0	69.8514406545304	151.291663927657	0	117.705634686438	312.409958986821	39.2538964791532	100.054816698909	154.961567206909	179.513554170908
Gm37233	129.69398924666	107.136016617519	109.715714952692	106.905219884037	64.3185199238306	72.0648742787223	106.752244603553	102.456999290709	166.879817250847	90.7439673084422	46.1150923478111	54.9478602044015
Gm68671	0	0	0	10.5845033725615	0	0	0	0	0	0	0	0
Gm28306	0	0	0	0	0	0	0	0	0	0	0	0
Gm28417	0	0	0	0	0	0	0	0	0	0	0	0
4930568A12Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm32566	0	0	0	0	0	0	0	0	0	0	0	0
Gm70565	0	0	0	0	0	0	0	0	0	0	0	0
Gm70222	0	0	0	0	0	0	0	0	0	0	0	0
1700101I19Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm38647	0	0	19.1398871573501	0	0	0	11.6393189229254	6.61985388446671	0	4.94695910028349	0	0
Gm70894	0	0	0	0	0	0	45.91064686265	26.1116458776187	0	19.5130053400071	22.6658195089967	0
Gm32920	18.3970841357528	142.419822446632	63.808985504768	0	0	18.2225352772794	426.8376500686	419.318932479323	155.287608081874	0	0	0
Gm38336	177.071032634978	257.021963802397	324.139132525888	369.398752460992	220.022831769253	438.477521079612	248.987360623489	330.426539595319	321.761833281846	264.562363495742	419.989010219275	265.812459341967
Gm37127	24.7778909852086	7.99235087264323	0	7.75360194353647	0	8.18093398647292	17.4206407067763	9.90797630138891	0	0	17.2009381254046	0
Gm70566	0	0	0	0	0	0	0	0	0	0	0	0
Gm70543	0	0	0	0	0	0	0	0	0	0	0	0
Gm71048	0	0	0	0	0	0	0	0	0	0	0	0
Gm70712	0	0	0	0	0	0	0	0	0	0	0	0
Gm70708	0	0	0	0	0	0	0	0	0	0	0	0
Gm71088	0	0	0	0	0	0	0	0	0	0	0	0
Gm37068	0	0	0	0	0	0	0	0	0	9.1951113246611	0	0
Gm28415	0	0	0	0	0	0	0	0	0	0	0	0
1110002O04Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000138845	0	0	0	0	0	0	0	0	0	0	0	0
Gm70916	0	0	0	0	0	0	0	0	0	0	0	0
Gm37146	0	0	0	0	0	0	0	0	0	0	0	0
Gm71219	0	0	0	0	0	0	0	0	0	0	0	0
Gm33222	745.335795070988	779.203303389259	738.61271543948	643.474882314067	784.805430766982	652.572782035629	835.164378596997	494.957058164288	344.05498543538	1121.56280374665	623.670957190228	648.630875086538
4930535G08Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm39624	1246.89762718813	1317.29402037958	972.082736064539	1224.24847037671	1151.35579005895	1065.10386167682	1725.16795656148	1276.23051676303	1013.86797585024	1015.24600046402	1095.90064545689	1335.77083912903
Gm39623	33.0371879802781	0	0	0	0	0	0	0	0	29.6165772749515	0	0
Gm38049	310.698860429686	318.342558664874	507.123307539352	480.406846950546	353.032260979879	597.398989968476	366.214372642013	548.116181687622	250.687056086254	376.834248898563	418.689890405257	493.845451066089
Gm71028	0	0	0	0	0	59.0427470275716	0	0	0	0	0	0
Gm53548	0	0	0	0	0	0	0	0	0	0	0	0
Gm37335	0	0	0	0	0	0	0	0	0	0	0	0
Gm33280	259.3429934276	172.535584836971	203.795876700627	228.247596967454	197.745148326906	164.565277779606	222.222962965432	209.02819815671	299.288758223408	217.960395782368	270.055840458841	152.511095182175
Gm39625	0	0	0	0	0	0	379.586592242389	0	0	0	0	0
Gm70657	0	0	0	0	0	0	0	0	0	0	45.1747821355782	0
Gm69983	0	0	0	0	0	0	0	0	0	93.6624256320341	0	0
Gm70585	0	0	0	0	0	0	0	0	0	0	0	0
Gm70518	0	0	0	25.67059487522	0	0	57.6761888612572	0	0	0	28.4743992086851	26.3886882249055
4930403P22Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm70826	0	0	0	0	0	0	0	0	0	0	0	0
Gm33401	0	0	0	0	12.6014065110283	0	65.359694989833	0	0	11.1117064516501	0	0
Gm33454	26.9626082548721	0	0	126.558793013853	328.937359636261	80.1203728481671	0	0	0	72.512845650607	280.763699724346	52.0396281768567
Gm37909	0	0	0	0	0	34.5122495362647	0	0	0	0	12.0940361622808	0
Gm38033	186.432904661941	0	0	0	0	0	196.613625225921	0	0	0	0	0
Gm70009	0	0	0	0	0	0	0	0	0	0	0	0
D430040D24Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm33533	15.492879627452	0	0	0	7.87539245344771	15.3458854389446	8.16945708770047	9.29274515014418	0	0	0	22.4267164988307
Gm68749	0	0	0	0	0	0	0	0	0	0	0	0
Gm71076	0	36.736982966457	65.8377344761535	160.378061699614	0	94.0095215099614	0	0	40.056209276229	51.0499216162487	98.8305226130363	91.5913213559363
Gm70104	0	0	72.840575580401	0	0	41.603543690003	0	0	0	0	0	0
Gm37506	0	0	0	0	0	0	0	0	0	0	0	0
Gm38115	0	0	0	0	0	0	0	0	0	0	0	0
F830112A20Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm70770	0	0	0	0	0	0	0	0	0	0	0	0
Gm71105	0	0	0	0	0	0	0	0	0	0	0	0
Gm70343	0	0	0	0	0	0	0	0	0	0	0	0
Gm70545	0	0	0	0	0	0	0	0	0	0	0	0
Gm71090	0	0	0	0	0	0	0	0	0	0	0	0
Gm37020	0	0	0	0	0	0	17.3748571569556	0	0	0	0	0
Gm70536	0	0	0	0	0	0	0	0	0	0	0	0
Gm69908	237.00591377156	366.953153109185	246.611476114363	237.327642097812	208.824442239151	219.106753724666	366.590874003466	170.589505015218	66.6846281712646	396.604600029785	197.436855004644	320.206029708258
Gm70940	31.2658674277196	0	0	0	0	0	0	0	0	0	0	0
1700074A21Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930439A04Rik	155.144474413185	168.896361364349	100.895182416472	91.0283662048598	177.443007228378	172.881546980964	265.876971158177	162.849429510531	306.927218410084	208.621644099194	121.164844892641	205.864422370164
Gm37135	46.9573514551144	0	0	0	0	0	0	0	0	0	0	0
4930594C11Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm70658	25.8774258792891	25.0410497929255	89.7540219225994	145.758114554655	0	230.687141637137	27.2905393115443	62.0858948421398	54.6070716758498	92.7924959822009	80.839083821561	0
Gm70332	0	0	0	0	0	0	0	0	0	0	0	0
Gm71188	0	0	0	0	0	0	0	0	0	0	0	0
Gm69522	0	327.902395261417	0	0	0	55.9398999615581	0	0	0	0	0	0
Gm71197	0	0	0	0	0	0	0	0	0	0	0	0
